ID,Pred
2018_1112_1372,0.936
2018_1112_1382,0.718
2018_1112_1393,0.7893333333333333
2018_1112_1395,0.7146666666666667
2018_1112_1397,0.439
2018_1112_1400,0.55
2018_1112_1401,0.512
2018_1112_1403,0.536
2018_1112_1411,1.0
2018_1112_1417,0.69
2018_1112_1420,0.944
2018_1112_1422,0.84
2018_1112_1437,0.284
2018_1112_1438,0.24
2018_1112_1439,0.6773333333333332
2018_1112_1452,0.616
2018_1112_1455,0.528152380952381
2018_1112_1460,0.952
2018_1112_1462,0.334
2018_1113_1116,0.334
2018_1113_1120,0.188
2018_1113_1137,0.744
2018_1113_1138,0.6188571428571429
2018_1113_1139,0.3726666666666667
2018_1113_1153,0.268
2018_1113_1155,0.288
2018_1113_1158,0.754
2018_1113_1166,0.4040000000000001
2018_1113_1168,0.828
2018_1113_1172,0.6506666666666666
2018_1113_1181,0.3086666666666667
2018_1113_1196,0.3953333333333333
2018_1113_1199,0.4673333333333333
2018_1113_1209,0.776
2018_1113_1211,0.228
2018_1113_1222,0.44
2018_1113_1233,0.796
2018_1113_1242,0.182
2018_1113_1243,0.78
2018_1113_1246,0.29519999999999996
2018_1113_1252,0.92
2018_1113_1254,0.928
2018_1113_1260,0.664
2018_1113_1267,0.68
2018_1113_1274,0.4893333333333333
2018_1113_1276,0.2928
2018_1113_1277,0.2026666666666667
2018_1113_1281,0.4952
2018_1113_1285,0.7
2018_1113_1293,0.68
2018_1113_1300,0.92
2018_1113_1301,0.54
2018_1113_1305,0.348
2018_1113_1308,0.622
2018_1113_1314,0.316
2018_1113_1326,0.308
2018_1113_1328,0.43
2018_1113_1335,0.7546666666666666
2018_1113_1344,0.45200000000000007
2018_1113_1345,0.12826666666666664
2018_1113_1347,0.826
2018_1113_1348,0.4053333333333333
2018_1113_1355,0.6293333333333333
2018_1113_1361,0.6266666666666666
2018_1113_1371,0.3453333333333333
2018_1113_1372,0.76
2018_1113_1382,0.5589333333333334
2018_1113_1393,0.5346666666666667
2018_1113_1395,0.232
2018_1113_1397,0.2293333333333333
2018_1113_1400,0.492
2018_1113_1401,0.308
2018_1113_1403,0.18933333333333335
2018_1113_1411,0.96
2018_1113_1417,0.4806666666666667
2018_1113_1420,0.856
2018_1113_1422,0.736
2018_1113_1437,0.096
2018_1113_1438,0.11466666666666665
2018_1113_1439,0.4026666666666667
2018_1113_1452,0.2544
2018_1113_1455,0.33
2018_1113_1460,0.84
2018_1113_1462,0.112
2018_1116_1120,0.158
2018_1116_1137,0.84
2018_1116_1138,0.744
2018_1116_1139,0.712
2018_1116_1153,0.312
2018_1116_1155,0.3714666666666667
2018_1116_1158,0.896
2018_1116_1166,0.6325333333333333
2018_1116_1168,0.932
2018_1116_1172,0.696
2018_1116_1181,0.27771428571428575
2018_1116_1196,0.5144380952380952
2018_1116_1199,0.5502857142857143
2018_1116_1209,0.952
2018_1116_1211,0.4
2018_1116_1222,0.224
2018_1116_1233,0.904
2018_1116_1242,0.2593333333333333
2018_1116_1243,0.69
2018_1116_1246,0.19066666666666665
2018_1116_1252,0.944
2018_1116_1254,0.968
2018_1116_1260,0.792
2018_1116_1267,0.792
2018_1116_1274,0.48466666666666663
2018_1116_1276,0.306
2018_1116_1277,0.308
2018_1116_1281,0.2893333333333334
2018_1116_1285,0.808
2018_1116_1293,0.784
2018_1116_1300,0.904
2018_1116_1301,0.6972
2018_1116_1305,0.5
2018_1116_1308,0.6
2018_1116_1314,0.11933333333333333
2018_1116_1326,0.416
2018_1116_1328,0.6913333333333334
2018_1116_1335,0.944
2018_1116_1344,0.6150666666666667
2018_1116_1345,0.2586666666666667
2018_1116_1347,0.936
2018_1116_1348,0.5408
2018_1116_1355,0.7533333333333334
2018_1116_1361,0.88
2018_1116_1371,0.48
2018_1116_1372,0.872
2018_1116_1382,0.69
2018_1116_1393,0.6994666666666666
2018_1116_1395,0.45786666666666664
2018_1116_1397,0.41866666666666663
2018_1116_1400,0.6236190476190477
2018_1116_1401,0.14533333333333331
2018_1116_1403,0.366
2018_1116_1411,0.952
2018_1116_1417,0.7595999999999999
2018_1116_1420,0.96
2018_1116_1422,0.832
2018_1116_1437,0.20959999999999998
2018_1116_1438,0.1826666666666667
2018_1116_1439,0.6560000000000001
2018_1116_1452,0.3706666666666667
2018_1116_1455,0.3246666666666666
2018_1116_1460,0.904
2018_1116_1462,0.214
2018_1120_1137,0.8106666666666668
2018_1120_1138,0.772
2018_1120_1139,0.564
2018_1120_1153,0.376
2018_1120_1155,0.48346666666666666
2018_1120_1158,0.8813333333333334
2018_1120_1166,0.712
2018_1120_1168,0.984
2018_1120_1172,0.768
2018_1120_1181,0.3446666666666667
2018_1120_1196,0.232
2018_1120_1199,0.6979999999999998
2018_1120_1209,0.9146666666666666
2018_1120_1211,0.348
2018_1120_1222,0.5726666666666668
2018_1120_1233,0.82
2018_1120_1242,0.3066666666666667
2018_1120_1243,0.6986666666666668
2018_1120_1246,0.7626666666666666
2018_1120_1252,0.92
2018_1120_1254,0.984
2018_1120_1260,0.648
2018_1120_1267,0.89
2018_1120_1274,0.6530666666666667
2018_1120_1276,0.506
2018_1120_1277,0.37933333333333336
2018_1120_1281,0.662
2018_1120_1285,0.792
2018_1120_1293,0.7446666666666666
2018_1120_1300,0.984
2018_1120_1301,0.7071999999999999
2018_1120_1305,0.5708
2018_1120_1308,0.792
2018_1120_1314,0.35786666666666667
2018_1120_1326,0.48533333333333334
2018_1120_1328,0.634
2018_1120_1335,0.8
2018_1120_1344,0.7770666666666666
2018_1120_1345,0.2893333333333334
2018_1120_1347,0.932
2018_1120_1348,0.6466666666666667
2018_1120_1355,0.84
2018_1120_1361,0.8053333333333332
2018_1120_1371,0.6904
2018_1120_1372,0.92
2018_1120_1382,0.7293333333333333
2018_1120_1393,0.5386666666666667
2018_1120_1395,0.6586666666666667
2018_1120_1397,0.632
2018_1120_1400,0.5973333333333333
2018_1120_1401,0.308
2018_1120_1403,0.554
2018_1120_1411,0.944
2018_1120_1417,0.7424
2018_1120_1420,0.936
2018_1120_1422,0.8
2018_1120_1437,0.2106666666666667
2018_1120_1438,0.2848
2018_1120_1439,0.6389333333333334
2018_1120_1452,0.4746666666666667
2018_1120_1455,0.5297142857142857
2018_1120_1460,0.864
2018_1120_1462,0.30933333333333335
2018_1137_1138,0.3446666666666666
2018_1137_1139,0.28
2018_1137_1153,0.056
2018_1137_1155,0.168
2018_1137_1158,0.5733333333333334
2018_1137_1166,0.296
2018_1137_1168,0.6289333333333332
2018_1137_1172,0.40906666666666675
2018_1137_1181,0.064
2018_1137_1196,0.192
2018_1137_1199,0.304
2018_1137_1209,0.6556000000000001
2018_1137_1211,0.064
2018_1137_1222,0.188
2018_1137_1233,0.6586666666666666
2018_1137_1242,0.084
2018_1137_1243,0.264
2018_1137_1246,0.168
2018_1137_1252,0.6853333333333332
2018_1137_1254,0.9272
2018_1137_1260,0.316
2018_1137_1267,0.4914666666666667
2018_1137_1274,0.328
2018_1137_1276,0.16
2018_1137_1277,0.064
2018_1137_1281,0.28
2018_1137_1285,0.5984380952380952
2018_1137_1293,0.396
2018_1137_1300,0.944
2018_1137_1301,0.4413333333333333
2018_1137_1305,0.144
2018_1137_1308,0.3141333333333333
2018_1137_1314,0.072
2018_1137_1326,0.136
2018_1137_1328,0.288
2018_1137_1335,0.7133333333333333
2018_1137_1344,0.376
2018_1137_1345,0.08
2018_1137_1347,0.764
2018_1137_1348,0.2928
2018_1137_1355,0.39080000000000004
2018_1137_1361,0.388
2018_1137_1371,0.216
2018_1137_1372,0.6346666666666666
2018_1137_1382,0.3213333333333333
2018_1137_1393,0.31
2018_1137_1395,0.232
2018_1137_1397,0.088
2018_1137_1400,0.2
2018_1137_1401,0.288
2018_1137_1403,0.144
2018_1137_1411,0.9186666666666667
2018_1137_1417,0.3
2018_1137_1420,0.7266666666666667
2018_1137_1422,0.43773333333333336
2018_1137_1437,0.07466666666666667
2018_1137_1438,0.024
2018_1137_1439,0.292
2018_1137_1452,0.136
2018_1137_1455,0.152
2018_1137_1460,0.6736
2018_1137_1462,0.048
2018_1138_1139,0.416
2018_1138_1153,0.04
2018_1138_1155,0.368
2018_1138_1158,0.772
2018_1138_1166,0.316
2018_1138_1168,0.832
2018_1138_1172,0.52
2018_1138_1181,0.144
2018_1138_1196,0.36
2018_1138_1199,0.416
2018_1138_1209,0.74
2018_1138_1211,0.17066666666666666
2018_1138_1222,0.20746666666666666
2018_1138_1233,0.7245333333333333
2018_1138_1242,0.224
2018_1138_1243,0.428
2018_1138_1246,0.312
2018_1138_1252,0.7538666666666667
2018_1138_1254,0.92
2018_1138_1260,0.39253333333333335
2018_1138_1267,0.5572952380952381
2018_1138_1274,0.4066666666666667
2018_1138_1276,0.256
2018_1138_1277,0.096
2018_1138_1281,0.376
2018_1138_1285,0.4997333333333333
2018_1138_1293,0.6304
2018_1138_1300,0.984
2018_1138_1301,0.36519999999999997
2018_1138_1305,0.324
2018_1138_1308,0.458
2018_1138_1314,0.224
2018_1138_1326,0.176
2018_1138_1328,0.352
2018_1138_1335,0.7024
2018_1138_1344,0.352
2018_1138_1345,0.08
2018_1138_1347,0.828
2018_1138_1348,0.38
2018_1138_1355,0.5546666666666666
2018_1138_1361,0.4693333333333334
2018_1138_1371,0.392
2018_1138_1372,0.7173333333333334
2018_1138_1382,0.4451428571428572
2018_1138_1393,0.428
2018_1138_1395,0.336
2018_1138_1397,0.216
2018_1138_1400,0.312
2018_1138_1401,0.208
2018_1138_1403,0.154
2018_1138_1411,0.9266666666666666
2018_1138_1417,0.3653333333333334
2018_1138_1420,0.792
2018_1138_1422,0.5706666666666667
2018_1138_1437,0.064
2018_1138_1438,0.048
2018_1138_1439,0.3973333333333333
2018_1138_1452,0.216
2018_1138_1455,0.216
2018_1138_1460,0.6533333333333332
2018_1138_1462,0.144
2018_1139_1153,0.304
2018_1139_1155,0.326
2018_1139_1158,0.864
2018_1139_1166,0.5292
2018_1139_1168,0.952
2018_1139_1172,0.744
2018_1139_1181,0.30533333333333335
2018_1139_1196,0.37666666666666665
2018_1139_1199,0.5888
2018_1139_1209,0.864
2018_1139_1211,0.284
2018_1139_1222,0.504
2018_1139_1233,0.864
2018_1139_1242,0.2332
2018_1139_1243,0.5085714285714286
2018_1139_1246,0.372
2018_1139_1252,0.976
2018_1139_1254,0.952
2018_1139_1260,0.776
2018_1139_1267,0.856
2018_1139_1274,0.6981333333333333
2018_1139_1276,0.28
2018_1139_1277,0.19226666666666667
2018_1139_1281,0.4946666666666667
2018_1139_1285,0.728
2018_1139_1293,0.744
2018_1139_1300,0.888
2018_1139_1301,0.664
2018_1139_1305,0.46
2018_1139_1308,0.72
2018_1139_1314,0.206
2018_1139_1326,0.3392
2018_1139_1328,0.5466666666666666
2018_1139_1335,0.784
2018_1139_1344,0.5108
2018_1139_1345,0.19946666666666668
2018_1139_1347,0.896
2018_1139_1348,0.5202666666666667
2018_1139_1355,0.712
2018_1139_1361,0.674
2018_1139_1371,0.38439999999999996
2018_1139_1372,0.824
2018_1139_1382,0.712
2018_1139_1393,0.5448
2018_1139_1395,0.35066666666666674
2018_1139_1397,0.206
2018_1139_1400,0.5586666666666666
2018_1139_1401,0.276
2018_1139_1403,0.38799999999999996
2018_1139_1411,0.96
2018_1139_1417,0.552
2018_1139_1420,0.928
2018_1139_1422,0.784
2018_1139_1437,0.12
2018_1139_1438,0.104
2018_1139_1439,0.594
2018_1139_1452,0.33066666666666666
2018_1139_1455,0.402
2018_1139_1460,0.888
2018_1139_1462,0.112
2018_1153_1155,0.624
2018_1153_1158,0.928
2018_1153_1166,0.688
2018_1153_1168,1.0
2018_1153_1172,0.828
2018_1153_1181,0.342
2018_1153_1196,0.224
2018_1153_1199,0.672
2018_1153_1209,0.958
2018_1153_1211,0.522
2018_1153_1222,0.748
2018_1153_1233,0.956
2018_1153_1242,0.372
2018_1153_1243,0.7301333333333333
2018_1153_1246,0.5906666666666667
2018_1153_1252,0.9466666666666668
2018_1153_1254,0.968
2018_1153_1260,0.678
2018_1153_1267,0.9146666666666667
2018_1153_1274,0.7818666666666668
2018_1153_1276,0.5706666666666667
2018_1153_1277,0.39733333333333337
2018_1153_1281,0.6906666666666667
2018_1153_1285,0.896
2018_1153_1293,0.92
2018_1153_1300,0.992
2018_1153_1301,0.8
2018_1153_1305,0.6506666666666666
2018_1153_1308,0.7506666666666666
2018_1153_1314,0.3392
2018_1153_1326,0.5738666666666666
2018_1153_1328,0.6553333333333332
2018_1153_1335,0.928
2018_1153_1344,0.808
2018_1153_1345,0.4053333333333334
2018_1153_1347,0.96
2018_1153_1348,0.7173333333333334
2018_1153_1355,0.8133333333333334
2018_1153_1361,0.848
2018_1153_1371,0.728
2018_1153_1372,0.984
2018_1153_1382,0.8168
2018_1153_1393,0.8406666666666667
2018_1153_1395,0.6486666666666667
2018_1153_1397,0.48799999999999993
2018_1153_1400,0.6666666666666667
2018_1153_1401,0.644
2018_1153_1403,0.636
2018_1153_1411,1.0
2018_1153_1417,0.824
2018_1153_1420,0.968
2018_1153_1422,0.928
2018_1153_1437,0.294
2018_1153_1438,0.196
2018_1153_1439,0.7973333333333332
2018_1153_1452,0.6793333333333333
2018_1153_1455,0.8000000000000002
2018_1153_1460,0.912
2018_1153_1462,0.3758666666666667
2018_1155_1158,0.872
2018_1155_1166,0.5981333333333333
2018_1155_1168,0.918
2018_1155_1172,0.8
2018_1155_1181,0.2072
2018_1155_1196,0.8
2018_1155_1199,0.32933333333333337
2018_1155_1209,0.824
2018_1155_1211,0.3368
2018_1155_1222,0.536
2018_1155_1233,0.92
2018_1155_1242,0.26213333333333333
2018_1155_1243,0.5806666666666667
2018_1155_1246,0.352
2018_1155_1252,0.968
2018_1155_1254,0.96
2018_1155_1260,0.74
2018_1155_1267,0.912
2018_1155_1274,0.778
2018_1155_1276,0.248
2018_1155_1277,0.2573333333333333
2018_1155_1281,0.5746666666666668
2018_1155_1285,0.728
2018_1155_1293,0.784
2018_1155_1300,0.976
2018_1155_1301,0.5794095238095237
2018_1155_1305,0.3673333333333333
2018_1155_1308,0.7626666666666667
2018_1155_1314,0.304
2018_1155_1326,0.6269333333333333
2018_1155_1328,0.5886666666666668
2018_1155_1335,0.7773333333333333
2018_1155_1344,0.612
2018_1155_1345,0.24346666666666666
2018_1155_1347,0.936
2018_1155_1348,0.572
2018_1155_1355,0.8426666666666668
2018_1155_1361,0.74
2018_1155_1371,0.648
2018_1155_1372,0.832
2018_1155_1382,0.708
2018_1155_1393,0.6213333333333333
2018_1155_1395,0.6533333333333332
2018_1155_1397,0.34226666666666666
2018_1155_1400,0.5382666666666667
2018_1155_1401,0.6114666666666666
2018_1155_1403,0.5206666666666667
2018_1155_1411,0.992
2018_1155_1417,0.6444761904761905
2018_1155_1420,0.936
2018_1155_1422,0.848
2018_1155_1437,0.216
2018_1155_1438,0.194
2018_1155_1439,0.5845333333333333
2018_1155_1452,0.42
2018_1155_1455,0.44799999999999995
2018_1155_1460,0.888
2018_1155_1462,0.25733333333333336
2018_1158_1166,0.168
2018_1158_1168,0.5426666666666666
2018_1158_1172,0.256
2018_1158_1181,0.048
2018_1158_1196,0.112
2018_1158_1199,0.2032
2018_1158_1209,0.6
2018_1158_1211,0.056
2018_1158_1222,0.07866666666666668
2018_1158_1233,0.6539999999999999
2018_1158_1242,0.024
2018_1158_1243,0.24666666666666667
2018_1158_1246,0.12
2018_1158_1252,0.592
2018_1158_1254,0.844
2018_1158_1260,0.244
2018_1158_1267,0.5073333333333334
2018_1158_1274,0.192
2018_1158_1276,0.112
2018_1158_1277,0.088
2018_1158_1281,0.16
2018_1158_1285,0.5201333333333334
2018_1158_1293,0.5562666666666667
2018_1158_1300,0.944
2018_1158_1301,0.256
2018_1158_1305,0.04
2018_1158_1308,0.272
2018_1158_1314,0.072
2018_1158_1326,0.088
2018_1158_1328,0.168
2018_1158_1335,0.5989333333333333
2018_1158_1344,0.304
2018_1158_1345,0.048
2018_1158_1347,0.7037333333333333
2018_1158_1348,0.052
2018_1158_1355,0.4204
2018_1158_1361,0.252
2018_1158_1371,0.1472
2018_1158_1372,0.5026666666666667
2018_1158_1382,0.27
2018_1158_1393,0.344
2018_1158_1395,0.2
2018_1158_1397,0.072
2018_1158_1400,0.272
2018_1158_1401,0.24
2018_1158_1403,0.112
2018_1158_1411,0.8506666666666667
2018_1158_1417,0.192
2018_1158_1420,0.5792
2018_1158_1422,0.5486666666666666
2018_1158_1437,0.072
2018_1158_1438,0.04
2018_1158_1439,0.136
2018_1158_1452,0.144
2018_1158_1455,0.08
2018_1158_1460,0.492
2018_1158_1462,0.056
2018_1166_1168,0.84
2018_1166_1172,0.7293333333333333
2018_1166_1181,0.15533333333333335
2018_1166_1196,0.4651428571428572
2018_1166_1199,0.5133333333333334
2018_1166_1209,0.872
2018_1166_1211,0.14
2018_1166_1222,0.5466666666666666
2018_1166_1233,0.88
2018_1166_1242,0.168
2018_1166_1243,0.524
2018_1166_1246,0.35866666666666663
2018_1166_1252,0.928
2018_1166_1254,0.968
2018_1166_1260,0.7056
2018_1166_1267,0.7973333333333333
2018_1166_1274,0.3634666666666667
2018_1166_1276,0.2986666666666667
2018_1166_1277,0.13546666666666668
2018_1166_1281,0.4338666666666667
2018_1166_1285,0.768
2018_1166_1293,0.672
2018_1166_1300,0.96
2018_1166_1301,0.64
2018_1166_1305,0.44
2018_1166_1308,0.648
2018_1166_1314,0.244
2018_1166_1326,0.3026666666666667
2018_1166_1328,0.5549333333333334
2018_1166_1335,0.872
2018_1166_1344,0.76
2018_1166_1345,0.15365714285714285
2018_1166_1347,0.934
2018_1166_1348,0.598
2018_1166_1355,0.728
2018_1166_1361,0.5973333333333334
2018_1166_1371,0.22399999999999998
2018_1166_1372,0.852
2018_1166_1382,0.68
2018_1166_1393,0.568
2018_1166_1395,0.3346666666666666
2018_1166_1397,0.2866666666666667
2018_1166_1400,0.5146666666666667
2018_1166_1401,0.4186666666666667
2018_1166_1403,0.2733333333333334
2018_1166_1411,0.964
2018_1166_1417,0.572
2018_1166_1420,0.918
2018_1166_1422,0.792
2018_1166_1437,0.3813333333333333
2018_1166_1438,0.154
2018_1166_1439,0.42560000000000003
2018_1166_1452,0.23586666666666664
2018_1166_1455,0.2672
2018_1166_1460,0.824
2018_1166_1462,0.064
2018_1168_1172,0.27
2018_1168_1181,0.056
2018_1168_1196,0.06666666666666667
2018_1168_1199,0.072
2018_1168_1209,0.364
2018_1168_1211,0.048
2018_1168_1222,0.09533333333333334
2018_1168_1233,0.2994666666666667
2018_1168_1242,0.048
2018_1168_1243,0.12
2018_1168_1246,0.064
2018_1168_1252,0.4573333333333333
2018_1168_1254,0.7373333333333334
2018_1168_1260,0.2366666666666667
2018_1168_1267,0.2933333333333334
2018_1168_1274,0.112
2018_1168_1276,0.09066666666666666
2018_1168_1277,0.0
2018_1168_1281,0.088
2018_1168_1285,0.34
2018_1168_1293,0.36319999999999997
2018_1168_1300,0.82
2018_1168_1301,0.104
2018_1168_1305,0.016
2018_1168_1308,0.13333333333333333
2018_1168_1314,0.064
2018_1168_1326,0.064
2018_1168_1328,0.144
2018_1168_1335,0.312
2018_1168_1344,0.192
2018_1168_1345,0.016
2018_1168_1347,0.682
2018_1168_1348,0.12066666666666667
2018_1168_1355,0.24266666666666667
2018_1168_1361,0.18880000000000002
2018_1168_1371,0.04
2018_1168_1372,0.392
2018_1168_1382,0.176
2018_1168_1393,0.16
2018_1168_1395,0.08
2018_1168_1397,0.048
2018_1168_1400,0.096
2018_1168_1401,0.042
2018_1168_1403,0.07733333333333334
2018_1168_1411,0.6973333333333334
2018_1168_1417,0.08
2018_1168_1420,0.4713333333333333
2018_1168_1422,0.3128666666666667
2018_1168_1437,0.0288
2018_1168_1438,0.004
2018_1168_1439,0.072
2018_1168_1452,0.018666666666666668
2018_1168_1455,0.032
2018_1168_1460,0.36
2018_1168_1462,0.016
2018_1172_1181,0.096
2018_1172_1196,0.264
2018_1172_1199,0.376
2018_1172_1209,0.5856
2018_1172_1211,0.136
2018_1172_1222,0.224
2018_1172_1233,0.7426666666666667
2018_1172_1242,0.122
2018_1172_1243,0.2768
2018_1172_1246,0.208
2018_1172_1252,0.7293333333333333
2018_1172_1254,0.864
2018_1172_1260,0.3485333333333333
2018_1172_1267,0.6173714285714285
2018_1172_1274,0.31466666666666665
2018_1172_1276,0.176
2018_1172_1277,0.108
2018_1172_1281,0.288
2018_1172_1285,0.652
2018_1172_1293,0.596
2018_1172_1300,0.944
2018_1172_1301,0.30133333333333334
2018_1172_1305,0.20133333333333334
2018_1172_1308,0.42586666666666667
2018_1172_1314,0.112
2018_1172_1326,0.176
2018_1172_1328,0.3706666666666667
2018_1172_1335,0.62
2018_1172_1344,0.31146666666666667
2018_1172_1345,0.078
2018_1172_1347,0.7567999999999999
2018_1172_1348,0.4573333333333333
2018_1172_1355,0.476
2018_1172_1361,0.472
2018_1172_1371,0.22399999999999998
2018_1172_1372,0.596
2018_1172_1382,0.4637333333333333
2018_1172_1393,0.44933333333333336
2018_1172_1395,0.25733333333333336
2018_1172_1397,0.2
2018_1172_1400,0.448
2018_1172_1401,0.3466666666666666
2018_1172_1403,0.2886666666666667
2018_1172_1411,0.856
2018_1172_1417,0.3465333333333333
2018_1172_1420,0.84
2018_1172_1422,0.6213333333333333
2018_1172_1437,0.021333333333333333
2018_1172_1438,0.08
2018_1172_1439,0.4066666666666667
2018_1172_1452,0.148
2018_1172_1455,0.16933333333333334
2018_1172_1460,0.654
2018_1172_1462,0.104
2018_1181_1196,0.7302666666666665
2018_1181_1199,0.7786666666666666
2018_1181_1209,0.952
2018_1181_1211,0.626
2018_1181_1222,0.7786666666666667
2018_1181_1233,0.944
2018_1181_1242,0.36
2018_1181_1243,0.816
2018_1181_1246,0.632
2018_1181_1252,0.984
2018_1181_1254,0.984
2018_1181_1260,0.848
2018_1181_1267,0.936
2018_1181_1274,0.8466666666666667
2018_1181_1276,0.5893333333333333
2018_1181_1277,0.4766666666666667
2018_1181_1281,0.7519999999999999
2018_1181_1285,0.984
2018_1181_1293,0.968
2018_1181_1300,0.992
2018_1181_1301,0.5327999999999999
2018_1181_1305,0.7666666666666667
2018_1181_1308,0.7784
2018_1181_1314,0.47546666666666665
2018_1181_1326,0.7053333333333334
2018_1181_1328,0.7827999999999999
2018_1181_1335,0.968
2018_1181_1344,0.866
2018_1181_1345,0.31760000000000005
2018_1181_1347,0.984
2018_1181_1348,0.824
2018_1181_1355,0.9168
2018_1181_1361,0.836
2018_1181_1371,0.68
2018_1181_1372,1.0
2018_1181_1382,0.864
2018_1181_1393,0.9053333333333333
2018_1181_1395,0.724
2018_1181_1397,0.5113333333333333
2018_1181_1400,0.754
2018_1181_1401,0.654
2018_1181_1403,0.6453333333333332
2018_1181_1411,1.0
2018_1181_1417,0.7719999999999999
2018_1181_1420,0.976
2018_1181_1422,0.952
2018_1181_1437,0.3106666666666667
2018_1181_1438,0.3466666666666667
2018_1181_1439,0.52
2018_1181_1452,0.6548
2018_1181_1455,0.648
2018_1181_1460,0.976
2018_1181_1462,0.4273333333333334
2018_1196_1199,0.6427999999999999
2018_1196_1209,0.912
2018_1196_1211,0.336
2018_1196_1222,0.5666666666666667
2018_1196_1233,0.928
2018_1196_1242,0.21133333333333335
2018_1196_1243,0.552
2018_1196_1246,0.648
2018_1196_1252,0.96
2018_1196_1254,0.952
2018_1196_1260,0.776
2018_1196_1267,0.928
2018_1196_1274,0.6746666666666666
2018_1196_1276,0.312
2018_1196_1277,0.2616
2018_1196_1281,0.504
2018_1196_1285,0.872
2018_1196_1293,0.704
2018_1196_1300,0.92
2018_1196_1301,0.632
2018_1196_1305,0.408
2018_1196_1308,0.662
2018_1196_1314,0.224
2018_1196_1326,0.4286666666666667
2018_1196_1328,0.5933333333333334
2018_1196_1335,0.832
2018_1196_1344,0.5933333333333334
2018_1196_1345,0.2786666666666666
2018_1196_1347,0.96
2018_1196_1348,0.6373333333333333
2018_1196_1355,0.772
2018_1196_1361,0.768
2018_1196_1371,0.56
2018_1196_1372,0.872
2018_1196_1382,0.784
2018_1196_1393,0.6456000000000001
2018_1196_1395,0.44666666666666666
2018_1196_1397,0.2526666666666667
2018_1196_1400,0.5313333333333332
2018_1196_1401,0.6893333333333334
2018_1196_1403,0.4368
2018_1196_1411,0.984
2018_1196_1417,0.636
2018_1196_1420,0.952
